EmployeeID,Age,TotalWorkingYears,MonthlyIncome,OverTime,DistanceFromHome,YearsAtCompany,MonthlyRate,JobInvolvement,JobRole,JobLevel,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,Shift,WorkLifeBalance,PercentSalaryHike,MaritalStatus,Attrition
1064286,28,1,2408,Yes,24,1,7324,3,Nurse,1,1,0,0,3,3,3,17,Married,Yes
1494533,22,4,2814,Yes,26,4,10293,2,Other,1,2,1,3,2,0,2,14,Married,Yes
1618456,50,32,11245,Yes,20,30,20689,3,Nurse,4,8,12,13,2,1,3,15,Married,No
1072876,32,6,3312,No,5,3,18783,4,Other,1,2,0,2,2,2,3,17,Married,No
1393835,44,23,19049,Yes,7,22,3549,3,Administrative,5,7,1,10,2,1,2,14,Divorced,No
1466602,30,6,2141,No,7,6,5348,2,Other,1,4,1,1,2,1,2,12,Married,No
1135463,45,10,5769,Yes,5,10,23447,1,Nurse,2,7,1,4,3,0,3,14,Single,No
1792202,45,10,4385,No,26,10,24162,2,Nurse,2,7,4,5,1,1,3,15,Married,No
1428612,31,10,5332,No,2,5,21602,3,Nurse,2,2,0,3,4,0,3,13,Single,No
1831818,36,7,4663,Yes,12,3,12421,3,Therapist,2,2,1,1,3,2,3,12,Married,No
1624104,34,9,4724,No,10,9,17000,4,Therapist,2,7,7,2,3,1,3,13,Divorced,No
1594457,49,10,3211,No,25,9,22102,3,Nurse,1,6,1,4,3,1,2,14,Married,No
1871083,39,10,5377,No,10,7,3835,3,Therapist,2,7,7,7,2,3,3,13,Married,No
1448152,27,7,4066,No,19,7,16290,2,Nurse,1,7,0,7,4,2,3,11,Divorced,No
1577752,35,16,5208,No,18,16,26312,4,Other,2,15,1,10,2,0,3,11,Married,No
1475967,28,6,4877,No,27,5,20460,1,Therapist,2,3,0,0,2,1,2,21,Divorced,No
1797790,21,3,3117,No,5,2,26009,3,Other,1,2,2,2,3,0,3,18,Single,No
1741354,18,0,1569,Yes,3,0,18420,3,Other,1,0,0,0,2,0,4,12,Single,Yes
1665873,47,27,19658,No,26,5,5220,3,Administrative,5,2,1,0,4,1,3,11,Married,No
1604086,39,11,3069,No,3,10,10302,2,Nurse,2,8,0,7,3,1,3,15,Divorced,No
1687357,40,18,10435,No,15,18,25800,2,Therapist,3,15,14,12,1,2,3,13,Married,No
1645854,35,15,4148,No,8,14,12250,3,Nurse,2,11,2,9,3,1,3,12,Married,No
1693873,37,9,5768,No,19,4,26493,3,Therapist,2,3,0,2,3,3,2,17,Married,No
1032199,39,10,5042,No,4,9,3140,3,Therapist,2,2,3,8,1,0,1,13,Single,No
1646893,45,10,5770,No,2,10,5388,2,Therapist,2,7,3,9,4,2,3,19,Divorced,No
1641732,38,10,7756,Yes,2,5,14199,2,Therapist,3,4,0,2,4,1,4,19,Married,No
1626748,35,15,10306,No,10,13,21530,2,Nurse,3,12,6,0,4,0,3,17,Married,No
1552731,37,8,3936,No,10,8,9953,3,Other,1,4,7,7,2,1,1,11,Married,No
1294986,40,18,7945,Yes,16,4,19948,3,Therapist,3,2,3,3,3,0,2,15,Single,No
1219188,44,14,5743,Yes,1,10,10503,3,Other,2,7,0,2,1,0,3,11,Married,No
1533221,48,23,15202,No,4,2,5602,2,Other,4,2,2,2,3,1,3,25,Married,No
1107055,35,7,5440,Yes,15,2,22098,1,Nurse,2,2,2,2,1,2,2,14,Divorced,Yes
1644021,24,6,3760,Yes,2,6,17218,3,Other,1,3,1,3,1,0,3,13,Single,Yes
1236753,27,5,3517,No,8,3,22490,4,Other,1,2,0,2,2,0,3,17,Married,No
1731640,27,6,2580,No,2,4,6297,3,Other,1,2,1,2,4,0,2,13,Single,No
1883424,40,10,2166,Yes,7,4,3339,3,Nurse,1,2,0,3,1,0,1,14,Single,Yes
1202416,29,8,5869,No,10,5,23413,2,Nurse,2,2,1,4,3,0,3,11,Single,No
1088912,36,9,8008,No,5,3,22792,3,Nurse,3,2,0,2,2,2,3,12,Married,No
1605956,25,7,5206,No,2,7,4973,4,Therapist,2,7,0,7,4,2,3,17,Divorced,No
1505937,39,7,5295,No,12,5,7693,3,Therapist,2,4,1,0,4,0,3,21,Married,No
1399370,49,27,16413,No,22,4,3498,3,Administrative,4,2,1,2,1,2,3,16,Married,No
1761884,50,19,13269,No,17,14,21981,2,Administrative,3,11,1,11,4,3,3,15,Divorced,No
1769167,20,2,2783,No,2,2,13251,3,Other,1,2,2,2,3,0,3,19,Single,No
1547090,34,11,5433,No,3,11,19332,3,Other,2,8,7,9,4,1,3,12,Divorced,No
1246015,36,15,2013,No,7,4,10950,3,Nurse,1,3,1,3,1,0,3,11,Single,No
1254079,49,30,13966,Yes,6,15,11652,2,Nurse,4,11,2,12,3,1,3,19,Married,No
1860095,36,4,4374,No,1,3,15411,2,Therapist,2,2,1,2,4,0,3,15,Married,No
1602610,36,13,6842,No,3,5,26308,4,Nurse,2,4,0,4,4,1,3,20,Divorced,No
1364047,54,36,17426,No,22,10,18685,3,Other,4,8,4,7,2,1,3,25,Married,No
1872403,43,14,17603,No,15,14,3525,2,Administrative,4,10,6,11,3,1,3,24,Married,No
1705436,35,13,4581,Yes,12,11,10414,3,Nurse,2,9,6,7,4,0,4,24,Single,No
1607161,38,19,4735,No,1,13,9867,3,Other,2,11,2,9,4,2,4,15,Married,No
1706059,29,10,4187,Yes,5,10,3356,2,Nurse,2,0,0,9,1,1,2,13,Divorced,No
1574111,33,6,5505,No,2,6,3921,3,Nurse,2,2,0,4,4,2,3,14,Divorced,No
1200755,32,10,5470,No,2,9,25518,3,Other,2,5,1,6,4,2,2,13,Divorced,No
1068460,31,10,5476,No,5,10,22589,3,Nurse,2,0,0,2,1,2,3,11,Married,No
1796122,49,17,2587,Yes,16,2,24941,3,Nurse,1,2,2,2,4,1,2,16,Divorced,No
1728347,38,4,2440,No,2,4,23826,2,Nurse,1,3,3,3,4,0,3,22,Single,No
1817017,47,29,15972,No,2,3,21086,4,Administrative,4,2,1,2,2,3,3,14,Divorced,No
1400072,49,23,15379,No,1,8,22384,3,Other,4,7,0,0,3,0,3,14,Single,No
1349913,41,21,7082,Yes,23,2,11591,3,Nurse,3,0,0,2,4,0,3,16,Single,No
1119867,20,2,2728,No,9,2,21082,3,Other,1,2,0,2,4,0,3,11,Single,No
1060815,33,7,5368,Yes,16,6,16130,3,Nurse,2,5,1,2,3,1,3,25,Divorced,No
1097742,36,10,5347,No,26,3,7419,3,Nurse,2,2,0,2,1,2,2,14,Married,No
1711206,44,8,3195,Yes,1,2,4167,3,Other,1,2,2,2,3,3,3,18,Divorced,No
1082389,23,5,3989,Yes,8,5,20586,2,Nurse,1,4,1,2,4,0,3,11,Single,Yes
1588527,38,7,3306,No,4,0,26176,3,Nurse,1,0,0,0,4,1,2,19,Married,No
1590426,53,11,7005,No,24,4,3458,4,Nurse,3,3,1,2,2,0,3,15,Married,No
1425001,48,19,2655,Yes,7,9,11740,3,Other,1,7,7,7,4,2,3,11,Married,No
1609527,32,1,1393,No,2,1,24852,3,Nurse,1,0,0,0,4,0,3,12,Single,No
1366639,26,7,2570,No,7,7,11925,3,Nurse,1,7,5,7,4,0,3,20,Single,No
1270535,55,8,3537,No,22,4,23737,2,Other,1,2,1,2,1,1,3,12,Divorced,No
1826482,34,15,3986,No,5,15,11912,2,Nurse,2,10,4,13,2,1,4,14,Married,No
1718662,60,19,10883,No,1,1,20467,1,Nurse,3,0,0,0,3,1,4,20,Divorced,No
1248055,33,14,2028,No,21,14,13637,4,Nurse,1,11,2,13,2,3,3,18,Married,No
1430170,37,6,9525,No,1,6,7677,1,Nurse,2,3,1,3,3,2,2,14,Divorced,No
1830378,34,10,2929,No,19,10,20338,2,Other,1,9,8,7,2,0,3,12,Married,No
1810874,23,3,2275,Yes,7,3,25103,3,Other,1,2,0,2,3,1,3,21,Divorced,No
1287552,44,9,7879,Yes,2,8,14810,4,Nurse,3,7,6,7,3,1,3,19,Married,No
1432173,35,6,4930,Yes,2,5,13970,2,Other,1,4,1,4,1,0,4,14,Single,No
1499458,43,10,7847,Yes,2,10,6069,3,Nurse,2,9,8,8,4,1,3,17,Married,No
1622897,24,5,4401,No,9,5,17616,4,Other,1,3,0,4,3,1,3,16,Married,No
1374267,41,10,9241,No,6,10,15869,3,Nurse,3,8,8,7,4,0,3,12,Single,No
1125172,29,9,2974,No,9,5,25412,3,Nurse,1,3,1,2,4,1,3,17,Married,No
1569964,36,17,4502,No,2,13,7439,3,Other,2,7,6,7,3,0,2,15,Single,No
1689576,45,25,10748,No,1,23,3395,2,Nurse,3,15,14,4,3,1,2,23,Married,No
1297488,24,1,1555,No,22,1,11585,1,Other,1,0,0,0,4,1,3,11,Married,Yes
1675357,47,25,12936,No,9,23,24164,1,Nurse,4,5,14,10,3,0,1,11,Married,Yes
1704363,26,3,2305,No,17,3,6217,1,Nurse,1,2,0,2,4,3,4,15,Married,No
1554897,45,21,16704,No,28,21,17119,2,Administrative,4,6,8,6,4,0,3,11,Single,No
1430466,32,10,3433,No,10,5,17360,3,Other,1,2,1,3,1,1,2,13,Married,No
1205920,31,6,3477,No,2,5,18103,3,Nurse,1,2,0,3,2,1,4,14,Married,No
1702718,41,10,6430,No,4,3,20794,1,Other,2,2,1,2,3,1,3,19,Married,No
1417199,40,18,6516,Yes,8,1,5041,3,Therapist,2,0,0,0,2,1,3,16,Married,No
1078051,24,6,3907,No,29,6,3622,3,Nurse,1,2,1,2,2,3,4,13,Divorced,No
1146326,46,19,5562,No,13,10,9697,3,Nurse,2,7,0,9,3,0,3,14,Single,No
1044017,35,17,6883,No,27,7,5151,3,Therapist,2,7,0,7,4,1,3,16,Married,No
1294406,30,10,2862,No,16,10,3811,3,Other,1,0,0,8,2,1,2,12,Married,No
1280706,47,4,4978,No,2,1,3536,3,Nurse,2,0,0,0,3,1,1,11,Married,No
1488805,46,13,10368,Yes,2,10,5596,3,Nurse,3,6,0,3,3,1,2,12,Divorced,No
1315940,36,16,6134,Yes,13,2,8658,2,Nurse,2,2,2,2,2,3,3,13,Divorced,No
1878824,32,10,6735,No,1,0,12147,1,Nurse,2,0,0,0,1,0,3,15,Single,Yes
1658260,23,3,3295,No,4,3,12862,3,Nurse,1,2,1,2,3,0,1,13,Single,No
1246363,31,9,5238,No,24,5,6670,3,Therapist,2,4,1,4,4,0,2,20,Single,No
1360469,39,9,6472,Yes,1,9,8989,3,Nurse,2,8,5,8,4,1,3,15,Married,No
1412303,32,10,9610,No,19,4,3840,1,Nurse,3,3,0,2,4,1,1,13,Married,No
1360714,40,21,19833,No,7,21,4349,3,Administrative,5,8,12,8,2,0,2,14,Single,No
1383815,45,9,9756,No,4,5,6595,1,Other,3,0,0,3,3,2,4,21,Married,No
1620383,30,10,4968,No,2,9,26427,2,Other,1,7,0,7,4,0,3,16,Single,No
1377529,24,3,2145,No,10,2,2097,3,Other,1,2,2,1,1,1,3,14,Married,No
1828538,30,6,2180,No,8,4,9732,2,Other,1,2,1,2,3,1,2,11,Divorced,Yes
1692811,31,6,8346,No,5,5,20943,3,Nurse,2,2,0,2,1,1,3,19,Married,No
1030937,27,6,3445,No,8,6,6152,3,Other,1,2,1,4,3,0,2,11,Single,No
1838448,29,2,2760,No,9,2,14630,1,Other,1,2,2,2,2,0,3,13,Single,Yes
1176037,29,10,6294,Yes,1,3,23060,4,Nurse,2,2,0,2,4,0,4,12,Single,No
1764157,30,12,7140,No,15,7,3088,2,Nurse,3,7,1,7,3,1,3,11,Divorced,No
1483732,34,6,2932,Yes,2,5,5586,4,Other,1,0,1,2,4,3,3,14,Married,No
1059340,33,13,5147,No,2,11,10697,3,Nurse,2,7,1,7,4,0,2,15,Single,No
1260966,49,8,4507,No,11,5,8191,3,Nurse,2,1,0,4,4,0,4,12,Single,No
1196870,33,11,8564,Yes,16,0,10092,3,Nurse,3,0,0,0,1,0,2,20,Single,Yes
1434954,38,9,2468,No,2,6,15963,2,Nurse,1,1,0,5,3,1,2,14,Married,No
1872248,31,10,8161,No,16,1,19002,3,Nurse,3,0,0,0,1,3,3,13,Married,Yes
1498457,29,1,2109,No,4,1,10007,2,Other,1,0,0,0,4,1,3,13,Divorced,No
1322097,30,10,5294,No,16,7,9128,4,Nurse,2,0,1,7,3,1,3,16,Married,No
1400783,32,12,2718,No,5,7,17674,3,Other,1,7,0,7,2,0,3,14,Single,No
1511863,38,15,5811,Yes,18,1,24539,1,Nurse,2,0,1,0,2,1,3,16,Married,No
1581569,43,6,2437,Yes,17,1,15587,2,Other,1,0,0,0,3,1,3,16,Married,Yes
1628396,42,7,2766,No,12,5,8952,3,Nurse,1,3,0,4,2,3,2,22,Divorced,No
1715321,55,34,19038,No,2,1,19805,2,Administrative,5,0,0,0,3,3,3,12,Married,No
1541808,33,11,3055,No,4,9,6194,3,Other,2,8,1,7,4,2,2,15,Divorced,No
1479918,41,5,2289,No,9,5,20520,3,Nurse,1,3,0,4,3,2,3,20,Divorced,No
1404955,34,15,4001,Yes,10,15,12313,3,Nurse,2,14,0,7,4,1,3,14,Divorced,No
1473417,53,27,12965,Yes,1,3,22308,2,Therapist,4,2,0,2,1,3,2,20,Married,No
1778124,43,10,3539,No,2,9,5033,3,Other,1,7,1,8,2,0,3,13,Single,No
1143717,34,6,6029,No,3,2,25353,1,Nurse,2,2,2,2,4,0,3,12,Single,No
1193818,21,1,2679,No,7,1,4567,3,Other,1,0,1,0,2,0,3,13,Single,Yes
1795187,38,5,3702,No,6,5,16376,2,Nurse,1,4,0,4,4,1,3,11,Married,No
1241701,22,1,2398,Yes,8,1,15999,3,Nurse,1,0,0,0,3,0,3,17,Married,Yes
1729178,31,13,5468,No,29,12,13402,2,Nurse,2,7,5,7,1,2,3,14,Married,No
1612699,51,15,13116,No,3,2,22984,3,Other,3,2,2,2,1,0,3,11,Married,No
1880660,37,5,4189,No,9,5,8800,2,Nurse,2,2,0,3,2,2,3,14,Married,No
1275366,46,24,19328,Yes,2,2,14218,3,Administrative,5,1,2,2,3,1,3,17,Divorced,No
1377582,36,15,8321,Yes,10,12,25949,3,Nurse,3,8,5,7,4,1,3,13,Married,No
1590795,44,6,2342,Yes,1,5,11092,3,Other,1,3,2,3,3,3,2,12,Divorced,No
1554560,37,19,4071,No,8,10,12832,3,Other,2,0,4,7,3,0,2,13,Divorced,No
1563500,35,10,5813,Yes,27,10,13492,3,Nurse,2,7,7,7,3,0,3,18,Single,Yes
1287606,33,14,3143,No,8,10,6076,4,Other,1,8,7,6,4,1,3,19,Married,No
1395052,28,5,2044,No,1,5,5531,3,Other,1,3,0,3,3,1,4,11,Married,No
1692699,39,9,13464,No,10,4,7914,3,Administrative,3,3,2,2,3,0,3,21,Single,No
1691971,46,6,7991,No,26,2,25166,2,Nurse,2,2,2,2,2,0,3,15,Single,No
1048578,40,7,3377,No,2,4,25605,3,Nurse,1,3,0,2,3,1,2,17,Married,No
1874111,42,10,5538,No,13,0,5696,4,Nurse,2,0,0,0,2,2,2,18,Married,No
1083173,35,15,5762,No,2,7,24442,3,Therapist,2,7,1,7,2,1,3,14,Divorced,No
1819347,38,13,2592,No,2,11,7129,3,Other,1,10,3,8,1,3,3,13,Divorced,No
1645963,34,11,5346,No,9,7,6208,3,Nurse,2,1,0,7,4,1,2,17,Married,No
1174838,37,10,4213,No,10,10,4992,3,Therapist,2,3,0,8,4,0,1,15,Single,No
1751502,39,7,4127,No,20,2,19188,3,Nurse,2,1,2,2,3,1,3,18,Divorced,No
1117560,43,7,2438,No,9,3,24978,3,Other,1,2,1,2,1,0,2,13,Single,No
1206981,41,11,6870,No,5,3,15530,4,Nurse,2,2,1,2,2,0,1,12,Single,No
1711876,41,23,10447,Yes,4,22,26458,3,Nurse,3,14,13,5,3,1,4,13,Divorced,No
1366196,30,9,9667,No,10,7,2739,3,Therapist,3,7,0,2,1,0,3,14,Single,No
1347924,26,6,2148,Yes,20,5,6889,3,Other,1,1,1,4,4,0,3,11,Married,No
1140520,46,13,8926,No,21,9,10842,3,Nurse,2,7,3,7,4,1,4,22,Married,No
1187455,40,12,6513,No,1,5,9060,3,Nurse,2,3,0,3,3,1,3,17,Divorced,No
1645498,34,10,6799,No,8,10,22128,4,Nurse,2,8,4,8,2,2,3,21,Married,No
1382530,58,37,16291,No,2,16,22577,3,Administrative,4,9,14,14,2,1,2,22,Divorced,No
1682292,35,6,2705,No,23,5,9696,1,Nurse,1,4,0,3,2,1,4,16,Married,No
1602874,47,28,10333,Yes,4,22,19271,2,Therapist,3,11,14,10,3,1,3,12,Divorced,No
1154770,40,15,4448,No,12,7,10748,3,Nurse,2,4,7,7,2,1,3,12,Divorced,No
1051875,54,14,6854,No,7,7,15696,3,Other,2,1,1,7,4,1,2,15,Married,No
1834180,31,9,9637,No,7,3,8277,3,Nurse,3,2,2,2,1,2,3,14,Married,No
1564192,28,3,3591,No,1,3,12719,3,Other,1,2,1,2,3,1,3,25,Married,No
1802154,38,20,5405,Yes,2,4,4244,1,Other,2,2,0,3,2,2,2,20,Married,No
1207662,26,5,4684,No,10,5,9125,3,Nurse,2,3,1,2,3,0,3,13,Single,No
1072716,58,23,15787,Yes,15,2,21624,3,Administrative,4,2,2,2,1,0,3,14,Married,No
1086016,18,0,1514,No,14,0,8018,3,Other,1,0,0,0,2,0,1,16,Single,Yes
1552861,31,2,2956,No,18,1,21495,4,Other,1,0,0,0,4,0,3,17,Married,No
1235468,29,4,2335,Yes,13,2,3157,2,Other,1,2,2,0,1,3,3,15,Divorced,Yes
1281331,45,10,5154,No,2,8,19665,3,Nurse,2,7,5,7,3,2,4,22,Married,No
1220488,36,15,6962,Yes,2,1,19573,3,Other,2,0,0,0,4,1,3,22,Married,No
1113271,43,7,5675,No,2,7,19246,3,Nurse,2,7,7,7,1,1,3,20,Married,No
1152978,27,6,2379,Yes,5,5,19826,3,Nurse,1,4,0,2,4,0,2,14,Single,No
1871070,29,11,3812,No,20,11,7003,3,Nurse,1,8,3,10,4,0,4,13,Married,No
1687721,32,4,4648,No,10,0,26075,3,Nurse,2,0,0,0,4,0,4,13,Single,No
1031664,42,10,2936,No,10,6,6161,3,Other,1,3,3,3,3,2,2,22,Married,No
1402268,47,7,2105,No,9,2,5411,3,Nurse,1,2,2,0,2,0,3,12,Single,No
1601963,46,12,8578,No,2,9,19989,3,Therapist,3,8,4,7,4,1,2,14,Divorced,No
1777794,28,3,2706,No,1,3,10494,3,Other,1,2,2,2,3,1,3,15,Divorced,No
1510809,29,11,6384,No,29,7,21143,1,Nurse,2,0,1,6,4,2,3,17,Divorced,No
1676403,42,8,3968,No,8,0,13624,3,Nurse,1,0,0,0,4,0,3,13,Single,No
1458226,32,7,9907,Yes,2,2,26186,2,Nurse,2,2,2,2,3,0,2,12,Single,Yes
1442296,46,25,13225,No,3,19,7739,4,Nurse,4,17,2,8,1,1,3,12,Divorced,No
1469297,27,9,3540,No,23,9,7018,2,Other,2,8,5,8,2,1,3,21,Married,No
1701157,29,1,2804,No,6,1,15434,2,Other,1,0,0,0,4,0,3,11,Married,No
1141899,43,21,19392,No,6,16,22539,2,Administrative,5,12,6,14,1,0,3,13,Married,No
1866815,48,29,19665,No,10,22,13583,2,Administrative,5,10,12,9,4,0,3,12,Married,No
1329673,29,1,2439,Yes,24,1,14753,2,Other,1,0,1,0,4,0,2,24,Single,Yes
1775838,46,14,7314,No,10,8,14011,3,Nurse,3,7,0,7,3,3,3,21,Married,No
1575047,27,8,4774,No,15,7,23844,2,Other,1,6,7,3,4,1,2,19,Married,No
1049997,39,7,3902,No,19,2,5141,3,Other,2,2,2,2,4,3,3,14,Divorced,No
1766213,55,19,2662,No,2,5,7975,2,Other,1,2,0,4,2,1,4,20,Married,No
1544113,28,1,2856,No,3,1,3692,3,Other,1,0,0,0,2,1,3,19,Married,No
1609966,30,1,1081,No,9,1,16019,3,Other,1,0,0,0,2,0,2,13,Single,Yes
1242148,22,1,2472,Yes,7,1,26092,3,Other,1,0,0,0,4,0,3,23,Single,Yes
1494882,36,10,5673,Yes,10,10,6060,2,Nurse,2,9,1,7,2,1,3,13,Married,No
1450163,31,10,4197,No,20,10,18624,3,Nurse,2,8,0,2,2,1,3,11,Divorced,No
1104040,34,9,9713,Yes,4,5,24444,3,Nurse,3,3,1,0,3,3,3,13,Married,No
1879233,29,11,2062,No,7,3,19384,3,Nurse,1,2,1,2,4,0,3,14,Single,No
1878518,37,16,4284,Yes,7,5,13588,3,Other,2,3,0,4,4,1,3,22,Married,No
1694441,35,4,4788,Yes,16,3,25388,2,Therapist,2,2,0,2,4,0,3,11,Married,No
1608760,45,10,5906,No,25,9,23888,2,Therapist,2,8,3,8,2,2,2,13,Married,No
1357691,36,10,3886,No,2,10,4223,2,Other,2,1,0,8,2,0,2,21,Single,No
1551391,40,22,16823,No,1,19,18991,3,Administrative,4,7,11,16,1,1,3,11,Divorced,No
1419575,26,1,2933,Yes,1,1,14908,2,Other,1,0,1,0,2,1,2,13,Married,No
1620257,48,24,17174,No,22,22,2437,3,Administrative,4,17,4,7,4,1,3,11,Divorced,No
1662166,44,10,5033,No,1,2,9364,4,Nurse,2,0,2,2,2,1,3,15,Married,No
1738269,34,5,2307,Yes,16,5,14460,1,Other,1,2,3,0,4,1,3,23,Married,Yes
1557030,56,5,2587,No,24,4,10261,3,Nurse,1,2,1,0,1,0,3,16,Single,Yes
1153641,36,12,5507,No,17,4,16822,2,Nurse,2,2,1,3,3,2,1,16,Married,No
1448030,41,14,4393,No,8,5,26841,3,Nurse,2,4,1,4,3,1,3,21,Married,No
1804573,42,18,13348,No,6,13,14842,3,Administrative,3,7,5,7,3,1,4,13,Married,No
1058985,31,8,6583,Yes,10,5,20115,3,Nurse,2,2,1,4,3,1,3,11,Divorced,No
1674974,34,9,8103,Yes,3,4,16495,2,Nurse,2,2,0,1,4,0,2,12,Married,No
1408618,31,4,3978,No,4,2,16031,4,Nurse,1,2,2,2,1,1,2,12,Divorced,No
1670932,26,8,2544,No,6,7,7102,4,Nurse,1,7,7,7,3,1,3,18,Married,No
1808720,45,12,5399,No,1,4,14511,3,Nurse,2,2,0,3,2,0,3,12,Single,No
1228157,33,10,5487,No,10,10,10410,3,Nurse,2,4,0,9,2,0,2,14,Single,No
1355281,28,7,6834,Yes,1,7,19255,2,Nurse,2,7,0,7,3,1,3,12,Married,No
1745305,29,1,1091,No,24,1,10642,4,Other,1,0,0,0,3,0,3,17,Single,Yes
1048077,39,10,5736,No,21,3,3987,1,Nurse,2,2,1,2,1,1,3,19,Married,No
1616851,27,6,2226,No,2,5,6073,3,Other,1,3,1,2,2,1,2,11,Married,No
1700476,34,16,5747,Yes,22,15,26496,2,Other,2,10,6,11,3,0,3,15,Married,No
1603368,28,6,9854,Yes,13,2,23352,3,Nurse,2,0,2,2,4,0,3,11,Single,Yes
1775902,47,16,5467,No,14,8,2125,3,Other,2,7,1,7,3,1,4,18,Married,No
1871585,56,6,5380,No,11,0,20328,2,Nurse,2,0,0,0,4,1,3,16,Married,No
1606461,39,10,5151,No,9,10,12315,3,Therapist,2,0,7,9,1,1,3,25,Married,No
1236472,38,20,2133,Yes,8,20,18115,2,Other,2,11,0,7,4,1,3,16,Divorced,No
1058946,58,29,17875,Yes,21,1,11761,3,Administrative,4,0,0,0,4,1,2,13,Married,No
1683886,32,8,2432,Yes,5,4,15318,4,Other,1,1,0,3,1,0,3,14,Single,Yes
1211751,38,10,4771,No,9,5,14293,3,Other,1,2,0,3,2,2,4,19,Divorced,No
1445440,49,28,19161,No,2,5,13738,3,Administrative,5,4,4,3,2,0,3,15,Married,No
1654667,42,14,5087,Yes,12,0,2900,3,Nurse,2,0,0,0,2,2,3,12,Divorced,No
1265759,27,1,2863,No,22,1,19555,2,Other,1,0,0,0,1,0,3,12,Married,Yes
1842922,35,6,5561,No,18,5,15975,3,Nurse,2,3,0,4,2,1,1,16,Married,No
1884938,28,5,2144,No,16,5,2122,3,Other,1,3,1,4,3,0,2,14,Single,No
1252735,31,4,3065,Yes,3,4,3995,3,Other,1,2,2,3,3,1,4,13,Divorced,No
1201616,36,5,2810,No,9,5,9238,4,Nurse,1,4,0,2,1,0,3,22,Married,No
1050457,34,14,9888,No,1,14,6770,3,Nurse,3,8,2,1,1,0,2,21,Single,No
1637651,34,9,8628,No,13,8,22914,3,Nurse,3,7,1,1,4,1,2,18,Divorced,No
1079566,26,8,2867,No,1,7,20006,3,Nurse,1,7,7,6,3,0,2,13,Single,No
1332348,29,6,5373,No,1,5,6225,3,Nurse,2,3,0,2,1,1,2,12,Married,No
1051695,32,9,6667,No,15,5,16542,3,Nurse,2,1,1,2,3,1,3,18,Divorced,No
1154444,31,10,5003,No,1,10,5771,1,Other,2,8,8,7,4,0,3,21,Married,No
1650983,28,6,2367,No,17,4,18779,2,Nurse,1,1,0,3,3,1,2,12,Divorced,No
1130703,38,20,2858,No,1,1,11473,2,Other,1,0,0,0,1,0,2,14,Single,No
1817679,35,10,5204,Yes,7,10,13586,3,Nurse,2,8,0,9,3,0,3,11,Married,No
1092771,27,7,4105,No,9,7,5099,3,Nurse,2,7,0,7,4,0,3,14,Single,No
1356134,32,8,9679,No,5,1,10138,2,Therapist,2,0,0,0,4,0,3,24,Single,No
1370524,31,10,5617,Yes,26,10,21075,3,Nurse,2,7,0,8,1,0,3,11,Married,Yes
1232169,53,15,10448,Yes,24,2,5843,3,Nurse,3,2,2,2,1,0,2,13,Single,Yes
1392392,54,9,2897,No,9,4,22474,3,Other,2,3,2,3,1,2,2,11,Married,No
1309342,33,9,5968,No,7,9,18079,3,Nurse,2,7,2,8,4,3,3,20,Divorced,No
1531422,43,10,7510,No,11,10,16873,3,Nurse,3,9,0,9,1,1,3,17,Married,No
1126582,38,7,2991,Yes,1,6,5224,3,Other,1,2,1,2,4,1,3,11,Married,No
1316742,55,35,19636,Yes,26,10,25811,4,Administrative,5,9,1,4,3,1,3,18,Married,No
1789942,31,1,1129,Yes,2,1,17536,1,Nurse,1,0,0,0,4,3,3,11,Divorced,No
1583381,39,21,13341,No,15,20,25098,3,Nurse,4,8,11,10,2,0,3,12,Single,No
1275198,42,20,4332,No,23,20,14811,2,Other,2,9,3,7,4,0,3,12,Single,No
1378502,31,13,11031,No,10,11,26862,3,Administrative,3,7,4,8,3,1,4,20,Married,No
1553116,54,9,4440,Yes,10,5,25198,3,Therapist,2,2,1,4,3,0,3,19,Single,No
1150538,24,4,4617,No,1,4,14120,2,Nurse,2,3,1,2,2,0,2,12,Single,No
1553133,23,5,2647,No,12,5,13672,3,Nurse,1,2,1,4,4,0,4,13,Single,No
1113801,40,10,6323,No,11,10,26849,3,Nurse,2,9,9,4,4,1,4,11,Married,No
1365691,40,15,5677,No,2,11,4258,3,Nurse,2,8,5,10,2,1,3,14,Married,No
1825860,25,6,2187,No,2,2,19655,3,Other,1,0,1,2,3,0,3,14,Married,No
1820725,30,12,3748,No,1,12,4077,3,Nurse,1,8,1,7,4,0,2,13,Married,No
1515102,25,7,3977,Yes,2,2,7298,3,Nurse,1,2,0,2,4,1,2,19,Divorced,No
1811717,47,25,8633,No,25,17,13084,3,Nurse,3,14,12,11,1,0,3,23,Single,No
1863212,33,1,2008,No,1,1,20439,2,Nurse,1,1,0,0,2,3,2,12,Divorced,No
1677775,38,16,4440,No,1,15,7636,3,Nurse,2,13,5,8,4,2,3,15,Married,No
1593793,31,3,3067,No,2,2,6393,3,Other,1,2,1,2,1,1,3,19,Married,No
1373830,38,10,5321,No,6,8,14284,2,Therapist,2,3,7,7,1,1,3,11,Married,No
1125914,42,9,5410,Yes,18,4,11189,3,Other,2,3,1,2,4,1,2,17,Divorced,No
1519296,41,12,2782,No,1,5,21412,3,Other,1,3,1,0,4,1,3,22,Married,No
